2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiSandboxIdleTime
2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiSandboxRestart
2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiSandboxSleep
2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiVirusIRMA
2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiVMBios
2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiVMComputernameQuery
2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiVMCPU
2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiVMDiskSize
2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiVMIDE
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- AntiVMSCSI
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- AntiVMServices
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- AntiVMSharedDevice
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- ApplicationExceptionCrash
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- AppLockerBypass
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- APT_Carbunak
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- APT_CloudAtlas
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- apt_sandworm_ip
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- apt_sandworm_url
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- ArdamaxMutexes
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- AthenaHttp
2026-03-26 00:23:03,360 [cuckoo.core.startup] DEBUG: 	 |-- AthenaURL
2026-03-26 00:23:03,361 [cuckoo.core.startup] DEBUG: 	 |-- Autorun
2026-03-26 00:23:03,361 [cuckoo.core.startup] DEBUG: 	 |-- AvastDetectLibs
